Category,Item,Total Spent,Transaction Date
Transportation,Car Maintenance,83.01,2024-07-19
Subscriptions,iCloud,17.97,2023-03-29
Utilities,Water Bill,125.77,2024-12-15
Transportation,Fuel,64.1,2024-07-25
Groceries,Eggs,117.61,2023-05-12
Utilities,Electricity Bill,142.45,2024-11-05
Subscriptions,Gym Membership,13.25,2024-03-11
Dining,Cafe,123.24,2024-12-08
Transportation,Bus Pass,83.0,2024-08-04
Subscriptions,Spotify,10.3,2023-12-05
Dining,Cafe,156.93,2023-07-29
Housing,Rent,1478.46,2023-07-12
Transportation,Bus Pass,80.59,2024-04-07
Dining,Food Delivery,19.45,2023-04-17
Dining,Fast Food,9.97,2024-12-06
Dining,Restaurant,33.94,2023-03-13
Housing,Mortgage,1089.92,2023-08-27
Utilities,Phone Bill,41.45,2023-02-28
Utilities,Electricity Bill,65.38,2024-02-25
Utilities,Electricity Bill,55.35,2024-03-04
Transportation,Uber Ride,55.68,2023-07-31
Groceries,Rice,65.4,2024-12-27
Dining,Fast Food,98.57,2023-11-14
Dining,Cafe,47.69,2023-01-08
Other,Gift,18.8,2024-02-13
Dining,Fast Food,86.51,2024-08-05
Housing,Mortgage,1367.18,2023-02-10
Dining,Food Delivery,105.18,2024-04-12
Utilities,Gas Bill,116.91,2023-06-29
Transportation,Train Ticket,126.2,2024-03-18
Transportation,Train Ticket,98.4,2023-04-08
Utilities,Electricity Bill,81.33,2023-06-11
Utilities,Phone Bill,93.59,2023-03-10
Dining,Fast Food,145.85,2024-02-26
Other,Electronics,32.94,2024-01-13
Groceries,Bread,103.36,2023-11-30
Transportation,Train Ticket,36.88,2024-06-02
Groceries,Milk,19.27,2024-12-12
Dining,Cafe,64.08,2024-02-13
Housing,Mortgage,708.55,2023-09-14
Groceries,Eggs,68.79,2024-04-20
Transportation,Uber Ride,13.39,2024-11-03
Groceries,Cereal,32.35,2023-10-13
Subscriptions,Spotify,38.38,2024-09-13
Groceries,Chicken,29.21,2024-02-05
Groceries,Milk,137.09,2023-06-07
Transportation,Train Ticket,31.9,2023-02-05
Housing,Landlord Payment,985.06,2024-12-14
Groceries,Bread,81.17,2023-11-12
Transportation,Car Maintenance,2.64,2024-01-22
Subscriptions,Spotify,19.36,2023-09-02
Groceries,Milk,87.23,2023-01-15
Utilities,Water Bill,184.79,2023-03-06
Groceries,Bread,160.4,2024-11-11
Groceries,Eggs,13.58,2024-06-08
Groceries,Vegetables,67.92,2024-10-03
Groceries,Rice,187.19,2024-02-09
Housing,Rent,1010.23,2023-04-19
Utilities,Water Bill,28.52,2024-10-31
Utilities,Internet Bill,75.0,2023-08-14
Groceries,Chicken,131.74,2024-01-13
Groceries,Rice,85.16,2024-09-05
Transportation,Uber Ride,100.33,2024-08-05
Groceries,Bread,121.97,2024-10-08
Dining,Fast Food,56.47,2024-10-12
Subscriptions,Gym Membership,44.1,2024-11-13
Transportation,Bus Pass,4.44,2024-08-22
Transportation,Car Maintenance,90.4,2023-08-27
Transportation,Uber Ride,34.1,2024-09-23
Subscriptions,Netflix,16.66,2024-03-14
Subscriptions,Prime Membership,7.25,2023-05-21
Utilities,Gas Bill,72.47,2024-01-20
Groceries,Milk,51.42,2024-09-04
Other,Gift,185.6,2023-12-03
Groceries,Vegetables,130.5,2023-02-10
Transportation,Fuel,91.43,2023-10-23
Subscriptions,Spotify,38.72,2023-12-06
Utilities,Water Bill,151.74,2024-11-11
Other,Misc Expense,153.19,2024-01-26
Transportation,Train Ticket,63.05,2023-01-07
Groceries,Cereal,18.65,2023-07-17
Groceries,Eggs,187.96,2023-05-09
Groceries,Rice,51.08,2023-03-22
Transportation,Fuel,44.98,2023-07-22
Groceries,Eggs,123.14,2023-11-07
Utilities,Internet Bill,252.42,2023-07-26
Utilities,Internet Bill,43.8,2024-01-04
Utilities,Water Bill,135.62,2024-03-08
Transportation,Fuel,106.92,2024-05-08
Groceries,Fruit,88.34,2023-03-27
Subscriptions,Gym Membership,28.4,2023-06-06
Dining,Fast Food,44.88,2024-04-19
Utilities,Gas Bill,113.16,2024-09-12
Transportation,Bus Pass,20.86,2024-04-25
Groceries,Rice,5.82,2024-05-27
Dining,Food Delivery,81.18,2024-03-01
Housing,Landlord Payment,1228.37,2024-05-16
Utilities,Phone Bill,41.74,2023-02-09
Other,Online Purchase,98.05,2024-08-02
Groceries,Fruit,191.63,2023-12-23
Transportation,Fuel,89.63,2024-01-13
Dining,Cafe,148.61,2023-09-10
Groceries,Milk,184.69,2024-01-06
Dining,Restaurant,113.11,2024-10-22
Groceries,Cereal,189.13,2023-05-31
Utilities,Phone Bill,160.91,2024-11-09
Subscriptions,Netflix,8.79,2023-04-05
Dining,Cafe,66.64,2024-08-23
Other,Online Purchase,131.08,2023-07-13
Housing,Rent,1936.11,2023-09-16
Dining,Cafe,95.84,2024-02-26
Subscriptions,Netflix,8.48,2024-08-09
Subscriptions,Gym Membership,37.38,2023-10-03
Dining,Cafe,113.35,2023-01-07
Other,Gift,3.39,2023-03-13
Subscriptions,iCloud,25.52,2024-11-01
Utilities,Internet Bill,65.1,2024-01-19
Groceries,Eggs,43.61,2023-07-06
Transportation,Uber Ride,64.19,2023-08-06
Groceries,Milk,151.23,2023-07-16
Utilities,Internet Bill,128.57,2024-10-01
Groceries,Eggs,20.56,2023-03-29
Utilities,Gas Bill,40.1,2023-01-31
Dining,Cafe,80.21,2023-04-14
Groceries,Chicken,151.6,2023-01-08
Dining,Restaurant,20.01,2024-06-18
Subscriptions,iCloud,28.72,2023-09-30
Housing,Mortgage,1823.21,2024-09-10
Transportation,Bus Pass,96.1,2023-12-18
Other,Misc Expense,235.42,2024-11-12
Utilities,Phone Bill,38.45,2023-12-31
Housing,Rent,654.78,2024-12-16
Transportation,Train Ticket,5.54,2023-05-06
Housing,Mortgage,2124.15,2023-09-12
Utilities,Phone Bill,186.25,2024-05-01
Transportation,Train Ticket,2.43,2024-10-15
Other,Pharmacy,7.11,2024-01-04
Housing,Landlord Payment,1154.56,2024-03-30
Groceries,Cereal,83.03,2024-09-19
Subscriptions,Gym Membership,21.54,2024-05-02
Other,Online Purchase,184.37,2023-10-28
Dining,Fast Food,139.83,2024-08-08
Subscriptions,Prime Membership,5.3,2024-05-24
Subscriptions,Gym Membership,38.13,2024-07-15
Other,Gift,44.51,2024-04-01
Other,Gift,166.67,2023-09-04
Groceries,Eggs,151.88,2024-11-06
Dining,Restaurant,72.41,2023-01-30
Groceries,Vegetables,181.02,2023-10-15
Groceries,Chicken,134.86,2024-11-17
Groceries,Eggs,184.93,2024-10-10
Dining,Restaurant,128.31,2023-12-07
Housing,Landlord Payment,1837.82,2024-09-07
Groceries,Vegetables,78.52,2024-01-26
Dining,Cafe,130.31,2023-08-17
Utilities,Gas Bill,45.6,2023-04-02
Utilities,Phone Bill,245.24,2023-04-29
Dining,Fast Food,137.27,2024-01-25
Dining,Restaurant,53.17,2024-08-27
Transportation,Fuel,137.22,2023-11-24
Subscriptions,Spotify,25.31,2024-09-08
Dining,Restaurant,66.27,2024-07-05
Housing,Mortgage,874.29,2023-10-31
Subscriptions,iCloud,31.88,2023-05-31
Dining,Fast Food,120.79,2024-12-20
Groceries,Vegetables,65.23,2024-12-06
Groceries,Cereal,128.06,2023-08-09
Transportation,Fuel,10.12,2023-12-08
Groceries,Rice,170.37,2023-08-19
Dining,Restaurant,148.09,2023-07-03
Housing,Landlord Payment,1257.3,2024-11-06
Housing,Rent,2186.15,2024-07-15
Utilities,Internet Bill,184.31,2023-12-23
Subscriptions,iCloud,6.94,2023-10-17
Utilities,Water Bill,189.76,2024-07-15
Utilities,Water Bill,101.0,2024-08-17
Housing,Rent,1967.21,2024-12-27
Utilities,Water Bill,160.63,2024-03-28
Dining,Food Delivery,144.07,2023-08-03
Groceries,Rice,148.39,2023-01-10
Utilities,Phone Bill,48.96,2023-06-01
Utilities,Internet Bill,184.67,2023-06-22
Housing,Rent,1201.15,2024-04-30
Groceries,Milk,27.88,2024-06-11
Dining,Cafe,155.31,2024-10-04
Dining,Fast Food,10.27,2023-09-04
Utilities,Gas Bill,186.68,2023-06-26
Dining,Cafe,125.26,2024-11-17
Dining,Cafe,139.06,2024-10-27
Utilities,Internet Bill,111.32,2023-05-03
Groceries,Bread,100.4,2024-11-15
Housing,Rent,685.69,2024-08-09
Other,Gift,70.61,2023-04-07
Subscriptions,Spotify,19.74,2024-10-22
Dining,Food Delivery,93.57,2023-04-12
Utilities,Phone Bill,68.45,2024-12-18
Groceries,Cereal,17.47,2024-08-21
Transportation,Uber Ride,105.98,2023-08-01
Other,Online Purchase,47.62,2024-09-05
Dining,Restaurant,90.98,2023-11-18
Groceries,Eggs,117.14,2024-10-30
Groceries,Chicken,171.03,2023-02-05
Groceries,Bread,103.7,2024-01-08
Other,Misc Expense,107.49,2024-11-04
Groceries,Chicken,14.0,2024-06-15
Housing,Mortgage,1671.69,2024-03-31
Groceries,Cereal,140.54,2024-06-19
Housing,Mortgage,1589.57,2024-06-06
Groceries,Bread,134.21,2023-02-15
Groceries,Rice,32.63,2023-08-09
Other,Electronics,139.36,2024-08-28
Utilities,Water Bill,196.34,2024-03-08
Groceries,Chicken,55.83,2024-10-27
Housing,Mortgage,1356.91,2023-09-18
Dining,Fast Food,88.07,2023-03-14
Dining,Food Delivery,159.28,2024-12-14
Dining,Food Delivery,92.36,2024-10-25
Subscriptions,Prime Membership,10.73,2023-06-07
Utilities,Internet Bill,114.05,2024-09-10
Groceries,Chicken,29.3,2023-04-23
Dining,Cafe,15.22,2024-10-17
Groceries,Vegetables,156.72,2023-05-30
Housing,Rent,1074.15,2023-04-11
Utilities,Water Bill,113.98,2023-04-18
Subscriptions,Netflix,11.2,2023-11-10
Dining,Cafe,19.81,2023-12-24
Dining,Food Delivery,90.49,2024-09-14
Groceries,Milk,38.3,2024-02-03
Groceries,Fruit,97.99,2023-05-11
Utilities,Phone Bill,192.61,2024-11-04
Groceries,Fruit,115.67,2023-10-01
Groceries,Vegetables,142.96,2023-09-13
Dining,Cafe,114.55,2023-07-07
Transportation,Bus Pass,112.19,2024-05-29
Utilities,Internet Bill,147.34,2023-08-23
Utilities,Electricity Bill,247.65,2024-02-21
Subscriptions,Netflix,30.02,2023-03-20
Dining,Restaurant,30.59,2023-02-28
Groceries,Chicken,113.06,2024-05-19
Subscriptions,Netflix,43.45,2024-03-10
Dining,Fast Food,79.35,2024-06-11
Dining,Restaurant,67.85,2024-09-23
Groceries,Milk,144.26,2024-12-20
Transportation,Bus Pass,35.7,2024-11-08
Other,Electronics,171.97,2023-02-13
Dining,Fast Food,109.55,2024-06-20
Housing,Rent,766.44,2023-05-17
Transportation,Uber Ride,60.34,2024-01-24
Groceries,Bread,70.9,2024-11-26
Groceries,Bread,61.56,2024-05-09
Utilities,Water Bill,25.53,2024-10-08
Dining,Fast Food,148.07,2024-10-20
Transportation,Uber Ride,131.09,2024-09-24
Subscriptions,Netflix,18.59,2024-09-22
Transportation,Bus Pass,50.84,2023-01-06
Utilities,Water Bill,119.49,2023-01-10
Groceries,Cereal,43.52,2024-06-25
Transportation,Train Ticket,58.68,2024-05-14
Groceries,Chicken,49.09,2024-02-09
Utilities,Gas Bill,125.66,2023-07-06
Transportation,Bus Pass,17.0,2024-03-25
Dining,Cafe,30.08,2023-12-29
Dining,Restaurant,60.68,2024-12-27
Groceries,Rice,60.56,2023-05-17
Utilities,Gas Bill,236.73,2023-06-14
Dining,Cafe,153.75,2023-09-30
Groceries,Cereal,112.27,2024-11-29
Dining,Food Delivery,121.42,2024-02-14
Transportation,Fuel,20.14,2023-04-21
Subscriptions,Spotify,10.38,2024-05-27
Groceries,Rice,15.15,2023-12-17
Transportation,Car Maintenance,103.77,2024-03-20
Transportation,Bus Pass,69.06,2024-03-15
Groceries,Eggs,147.2,2023-07-11
Groceries,Bread,173.51,2024-12-18
Groceries,Fruit,43.69,2024-12-24
Subscriptions,Netflix,32.75,2024-05-29
Dining,Fast Food,158.85,2024-08-28
Dining,Fast Food,40.55,2023-05-16
Transportation,Bus Pass,138.68,2023-05-30
Transportation,Car Maintenance,29.55,2023-02-22
Utilities,Phone Bill,97.01,2024-10-10
Other,Misc Expense,86.04,2024-05-05
Groceries,Fruit,130.56,2023-11-08
Groceries,Vegetables,59.71,2023-12-26
Dining,Fast Food,54.58,2023-02-18
Groceries,Milk,15.17,2023-11-26
Groceries,Cereal,59.63,2024-09-13
Groceries,Eggs,54.19,2024-05-18
Utilities,Gas Bill,51.21,2024-11-16
Groceries,Eggs,69.59,2024-01-06
Dining,Food Delivery,41.93,2023-10-10
Groceries,Fruit,22.01,2023-04-19
Groceries,Bread,13.0,2024-11-01
Subscriptions,Spotify,32.89,2023-04-12
Groceries,Vegetables,63.79,2024-04-30
Other,Misc Expense,134.79,2023-06-07
Groceries,Rice,86.55,2024-12-29
Utilities,Phone Bill,254.15,2024-01-10
Transportation,Uber Ride,127.7,2023-03-11
Transportation,Car Maintenance,130.52,2024-05-30
Subscriptions,Spotify,28.57,2024-12-14
Other,Pharmacy,14.22,2024-08-02
Groceries,Rice,149.44,2024-02-12
Transportation,Car Maintenance,122.1,2023-03-18
Groceries,Fruit,114.69,2024-02-04
Transportation,Bus Pass,30.56,2023-01-04
Groceries,Rice,120.46,2023-01-10
Housing,Landlord Payment,1355.93,2024-12-25
Dining,Food Delivery,52.03,2023-08-14
Utilities,Gas Bill,154.76,2023-06-25
Groceries,Rice,61.91,2024-10-16
Groceries,Chicken,185.81,2023-10-04
Housing,Rent,1645.74,2023-09-12
Other,Misc Expense,135.04,2023-01-02
Dining,Food Delivery,55.31,2024-12-23
Housing,Mortgage,1769.22,2024-02-23
Housing,Mortgage,1153.18,2023-02-28
Dining,Restaurant,132.71,2023-08-13
Dining,Food Delivery,32.39,2023-01-17
Transportation,Car Maintenance,16.69,2024-12-05
Utilities,Gas Bill,229.46,2024-10-11
Dining,Fast Food,131.61,2023-08-14
Utilities,Water Bill,161.69,2024-02-09
Groceries,Rice,147.31,2024-03-20
Utilities,Internet Bill,47.02,2023-07-05
Transportation,Train Ticket,28.06,2024-05-17
Housing,Rent,1653.72,2023-01-22
Utilities,Water Bill,217.11,2024-12-04
Dining,Restaurant,27.25,2024-03-12
Groceries,Fruit,24.55,2024-06-23
Groceries,Milk,122.64,2024-01-22
Utilities,Electricity Bill,219.24,2024-10-21
Housing,Rent,1034.93,2023-03-27
Utilities,Phone Bill,28.17,2023-01-10
Other,Online Purchase,136.97,2023-12-13
Housing,Rent,963.6,2024-05-06
Subscriptions,iCloud,37.43,2023-11-11
Utilities,Water Bill,82.3,2024-07-10
Dining,Restaurant,8.29,2023-02-15
Groceries,Chicken,25.0,2024-03-01
Groceries,Rice,9.68,2024-03-13
Utilities,Gas Bill,179.01,2023-08-20
Housing,Landlord Payment,1246.35,2023-04-26
Transportation,Uber Ride,32.98,2023-10-16
Utilities,Phone Bill,103.43,2024-01-05
Housing,Rent,2038.16,2024-09-11
Groceries,Fruit,108.44,2024-09-06
Groceries,Fruit,34.29,2024-11-14
Dining,Food Delivery,59.0,2023-04-17
Utilities,Internet Bill,180.51,2023-09-29
Subscriptions,Netflix,36.34,2023-06-02
Subscriptions,Spotify,17.13,2024-02-04
Transportation,Fuel,114.42,2023-04-26
Dining,Food Delivery,27.42,2023-11-27
Other,Misc Expense,192.58,2023-12-28
Utilities,Internet Bill,138.1,2024-02-28
Dining,Food Delivery,26.42,2024-10-31
Housing,Mortgage,1298.92,2024-05-24
Transportation,Fuel,75.48,2023-08-24
Utilities,Phone Bill,193.01,2024-06-23
Dining,Fast Food,113.98,2023-08-29
Utilities,Water Bill,258.57,2023-01-18
Utilities,Internet Bill,250.04,2023-04-23
Groceries,Vegetables,75.37,2023-05-23
Utilities,Water Bill,221.28,2024-07-18
Other,Gift,62.9,2023-08-18
Groceries,Eggs,27.86,2024-12-13
Dining,Cafe,118.63,2024-12-13
Other,Pharmacy,16.36,2023-04-19
Dining,Restaurant,78.91,2024-08-31
Housing,Rent,877.67,2023-05-25
Groceries,Bread,7.43,2024-03-02
Groceries,Eggs,96.6,2023-05-24
Dining,Food Delivery,77.88,2023-12-12
Transportation,Uber Ride,41.57,2023-06-09
Groceries,Milk,122.81,2023-06-27
Transportation,Uber Ride,56.7,2024-03-09
Dining,Cafe,90.89,2023-09-22
Housing,Landlord Payment,1124.35,2023-08-21
Transportation,Train Ticket,39.51,2023-04-05
Transportation,Train Ticket,104.55,2024-02-15
Dining,Fast Food,65.81,2024-07-26
Dining,Restaurant,131.57,2024-04-24
Transportation,Fuel,116.16,2023-06-18
Groceries,Vegetables,131.1,2023-07-19
Utilities,Electricity Bill,43.29,2024-09-09
Subscriptions,Gym Membership,5.15,2023-10-16
Groceries,Bread,17.74,2024-09-03
Groceries,Chicken,41.61,2023-07-26
Dining,Restaurant,42.25,2023-03-29
Other,Electronics,14.08,2024-05-10
Groceries,Vegetables,23.18,2023-11-13
Groceries,Vegetables,151.58,2024-02-12
Transportation,Bus Pass,105.75,2023-12-31
Other,Online Purchase,84.84,2024-05-30
Groceries,Eggs,9.62,2024-01-27
Transportation,Uber Ride,42.04,2023-06-05
Dining,Restaurant,142.21,2023-04-06
Other,Misc Expense,221.45,2024-11-28
Dining,Fast Food,158.98,2024-05-28
Transportation,Car Maintenance,91.89,2023-12-16
Transportation,Train Ticket,48.78,2024-01-04
Dining,Cafe,11.2,2024-12-30
Subscriptions,iCloud,13.8,2024-09-17
Dining,Fast Food,92.87,2024-05-24
Groceries,Milk,32.81,2023-11-13
Transportation,Uber Ride,70.85,2024-04-10
Utilities,Gas Bill,62.95,2023-10-14
Dining,Food Delivery,18.83,2023-07-03
Dining,Cafe,44.98,2024-04-29
Other,Gift,163.62,2023-05-24
Housing,Landlord Payment,1406.8,2024-01-08
Housing,Mortgage,1284.0,2024-09-26
Housing,Rent,1333.28,2024-06-08
Subscriptions,Gym Membership,19.32,2024-11-29
Transportation,Fuel,38.27,2024-11-29
Groceries,Milk,149.5,2023-09-08
Dining,Restaurant,28.96,2023-04-18
Utilities,Water Bill,158.98,2023-03-16
Groceries,Cereal,135.48,2023-12-24
Transportation,Car Maintenance,126.22,2024-04-21
Groceries,Eggs,147.7,2024-02-11
Subscriptions,Spotify,20.46,2023-03-08
Utilities,Phone Bill,139.28,2024-12-20
Dining,Restaurant,48.15,2023-02-09
Transportation,Fuel,22.08,2023-08-07
Utilities,Electricity Bill,257.14,2024-01-25
Groceries,Vegetables,158.96,2024-04-29
Groceries,Rice,174.26,2024-12-01
Transportation,Bus Pass,89.72,2023-03-27
Groceries,Chicken,83.99,2023-11-02
Housing,Mortgage,2000.5,2024-06-21
Groceries,Chicken,40.9,2023-02-25
Groceries,Fruit,71.69,2023-11-01
Groceries,Vegetables,188.68,2024-05-08
Transportation,Train Ticket,135.25,2024-03-23
Utilities,Phone Bill,116.45,2023-01-11
Dining,Fast Food,17.06,2024-11-14
Dining,Fast Food,55.18,2023-11-21
Groceries,Cereal,187.09,2024-05-26
Housing,Rent,1877.63,2024-11-21
Transportation,Car Maintenance,101.68,2024-04-06
Housing,Rent,1633.15,2024-10-16
Other,Online Purchase,12.01,2023-07-12
Transportation,Car Maintenance,108.87,2024-09-07
Utilities,Gas Bill,74.29,2023-07-15
Other,Electronics,238.91,2024-01-15
Subscriptions,Netflix,16.38,2023-11-11
Transportation,Uber Ride,98.51,2024-10-26
Other,Gift,104.37,2023-12-27
Subscriptions,iCloud,25.45,2023-12-10
Groceries,Eggs,94.47,2024-01-18
Groceries,Eggs,110.84,2024-01-26
Utilities,Internet Bill,174.02,2024-12-19
Dining,Restaurant,159.28,2023-04-17
Groceries,Milk,125.17,2024-02-26
Groceries,Bread,128.54,2024-05-30
Dining,Restaurant,108.5,2024-03-06
Groceries,Cereal,112.56,2023-04-28
Groceries,Cereal,190.36,2023-12-26
Other,Gift,104.99,2024-10-22
Dining,Cafe,6.18,2024-01-19
Subscriptions,Prime Membership,15.63,2024-11-05
Utilities,Internet Bill,183.23,2023-01-05
Housing,Mortgage,700.65,2023-01-27
Groceries,Vegetables,168.95,2024-06-15
Subscriptions,Prime Membership,17.02,2023-06-24
Other,Gift,62.73,2024-02-05
Groceries,Fruit,166.57,2024-08-14
Transportation,Fuel,136.88,2023-06-27
Transportation,Bus Pass,73.38,2024-03-23
Groceries,Eggs,103.33,2024-10-08
Dining,Cafe,135.67,2024-10-04
Housing,Landlord Payment,896.53,2023-11-27
Groceries,Bread,10.0,2023-01-12
Dining,Fast Food,9.31,2024-12-25
Transportation,Uber Ride,80.91,2023-01-26
Dining,Fast Food,157.43,2024-10-11
Dining,Food Delivery,33.92,2024-10-30
Housing,Mortgage,950.43,2023-09-09
Dining,Cafe,124.41,2024-11-06
Groceries,Bread,187.32,2024-10-04
Groceries,Bread,26.63,2024-09-02
Groceries,Eggs,60.08,2023-07-04
Groceries,Cereal,169.7,2023-08-01
Utilities,Internet Bill,211.93,2024-02-28
Groceries,Bread,46.01,2024-03-05
Utilities,Gas Bill,173.88,2024-04-06
Subscriptions,Spotify,16.25,2023-07-02
Dining,Restaurant,23.17,2023-12-18
Other,Gift,248.74,2024-09-06
Transportation,Train Ticket,74.0,2023-09-18
Housing,Rent,1589.47,2024-07-02
Groceries,Eggs,47.18,2024-01-09
Groceries,Rice,10.75,2023-05-22
Groceries,Eggs,57.18,2024-05-08
Groceries,Bread,72.97,2024-07-18
Dining,Cafe,120.51,2024-05-22
Transportation,Fuel,129.28,2023-09-14
Groceries,Chicken,192.56,2023-04-16
Dining,Food Delivery,30.68,2023-07-30
Other,Gift,110.07,2024-04-01
Transportation,Bus Pass,114.59,2024-09-29
Groceries,Fruit,88.72,2024-08-03
Utilities,Electricity Bill,130.61,2023-02-04
Other,Pharmacy,147.96,2023-10-28
Dining,Food Delivery,66.74,2023-04-28
Groceries,Vegetables,88.73,2023-07-10
Utilities,Electricity Bill,75.57,2024-01-16
Utilities,Gas Bill,53.74,2023-11-23
Dining,Food Delivery,38.13,2024-08-04
Subscriptions,Spotify,27.03,2024-01-30
Utilities,Water Bill,148.91,2023-04-16
Dining,Restaurant,93.96,2024-10-23
Transportation,Fuel,45.85,2023-11-24
Groceries,Milk,161.53,2024-05-25
Groceries,Chicken,87.14,2023-05-08
Transportation,Car Maintenance,47.11,2024-01-28
Groceries,Milk,60.58,2024-10-21
Subscriptions,Prime Membership,44.51,2024-04-17
Utilities,Internet Bill,33.7,2024-06-30
Housing,Rent,1172.95,2023-01-17
Groceries,Bread,166.82,2024-03-01
Dining,Food Delivery,54.16,2023-12-21
Transportation,Car Maintenance,108.9,2024-05-20
Dining,Cafe,51.26,2024-04-10
Transportation,Uber Ride,118.34,2024-09-24
Groceries,Rice,14.33,2023-01-11
Groceries,Vegetables,172.97,2024-03-22
Groceries,Bread,42.28,2024-01-13
Subscriptions,Prime Membership,44.57,2024-12-05
Housing,Mortgage,2019.14,2023-02-14
Groceries,Chicken,19.63,2023-12-04
Dining,Cafe,46.84,2023-06-24
Housing,Landlord Payment,1364.08,2023-05-10
Utilities,Water Bill,201.96,2024-02-28
Dining,Restaurant,85.87,2023-09-04
Dining,Cafe,156.33,2023-11-26
Subscriptions,iCloud,13.26,2023-09-28
Subscriptions,Netflix,18.47,2023-09-06
Dining,Fast Food,112.72,2023-03-18
Other,Online Purchase,55.48,2024-11-17
Groceries,Fruit,41.64,2023-04-18
Utilities,Phone Bill,203.98,2024-06-10
Housing,Mortgage,1748.19,2024-11-02
Groceries,Bread,183.25,2023-08-13
Housing,Mortgage,2161.35,2024-09-27
Transportation,Fuel,27.94,2023-10-12
Transportation,Bus Pass,133.31,2024-08-14
Dining,Fast Food,76.45,2023-04-20
Dining,Fast Food,7.57,2024-04-16
Groceries,Milk,97.87,2024-06-27
Transportation,Bus Pass,18.33,2024-07-17
Groceries,Fruit,46.35,2024-02-11
Transportation,Car Maintenance,48.06,2024-03-27
Utilities,Electricity Bill,36.55,2024-01-27
Dining,Cafe,35.06,2023-07-13
Transportation,Car Maintenance,40.08,2024-09-14
Transportation,Fuel,17.07,2023-02-21
Dining,Restaurant,39.03,2023-02-24
Housing,Landlord Payment,1062.58,2023-03-09
Transportation,Bus Pass,33.25,2024-09-27
Dining,Cafe,65.75,2023-04-14
Groceries,Chicken,101.56,2023-06-25
Subscriptions,Gym Membership,30.11,2024-12-23
Dining,Restaurant,19.61,2024-05-30
Housing,Landlord Payment,1388.98,2023-11-09
Housing,Landlord Payment,1019.86,2023-11-19
Dining,Fast Food,34.04,2024-04-11
